,PM1.0,PM2.5,PM10,Temperature,Humidity,CO
2021-02-27 00:00:00+07:00,19.13,20.81,36.31,21.17,82.07,524.95
2021-02-27 01:00:00+07:00,19.04,20.84,36.46,21.05,81.71,522.18
2021-02-27 02:00:00+07:00,25.5,29.44,52.56,21.05,81.71,563.4
2021-02-27 03:00:00+07:00,39.72,45.66,79.42,21.04,81.54,666.86
2021-02-27 04:00:00+07:00,24.9,27.25,48.02,20.63,82.43,550.13
2021-02-27 05:00:00+07:00,21.25,22.27,37.54,19.62,81.71,529
2021-02-27 06:00:00+07:00,19.6,19.64,33.73,19.25,82.25,501.06
2021-02-27 07:00:00+07:00,17.75,17.19,29.25,19.11,81.53,502.42
2021-02-27 08:00:00+07:00,19.31,19.56,33.81,19.11,81.54,520.73
2021-02-27 09:00:00+07:00,18.87,18.4,31.67,19.28,82.41,503.78
2021-02-27 10:00:00+07:00,23.19,24.5,42.19,19.18,81.88,537.41
2021-02-27 11:00:00+07:00,25.32,26.17,44.57,19.13,81.71,544.58
2021-02-27 12:00:00+07:00,25.71,27.44,48.47,19.23,82.27,550.41
2021-02-27 13:00:00+07:00,29.24,31.55,55.99,18.88,82.25,583.27
2021-02-27 14:00:00+07:00,33.27,36.54,64.62,18.1,81.36,609.1
2021-02-27 15:00:00+07:00,36.33,39.36,68,18.24,81.9,630.22
2021-02-27 16:00:00+07:00,53.16,63.97,113.43,18.38,82.43,805.55
2021-02-27 17:00:00+07:00,62.67,75.94,137.14,18.24,81.89,879.51
2021-02-27 18:00:00+07:00,50.06,56.65,100.18,18.14,81.54,758.18
2021-02-27 19:00:00+07:00,48.06,54.41,97.12,18.33,82.24,733.56
2021-02-27 20:00:00+07:00,47.59,53.11,95.12,18,81,720.89
2021-02-27 21:00:00+07:00,46.54,51.17,90.71,18.1,81.37,703.2
2021-02-27 22:00:00+07:00,46.06,52.37,92.28,18.14,81.54,723.87
2021-02-27 23:00:00+07:00,42.47,47.93,85.67,17.25,81,657.69
2021-02-28 00:00:00+07:00,39.89,46.37,81.32,17.06,81.18,658
2021-02-28 01:00:00+07:00,37.6,43.7,77.63,17,81,643.68
2021-02-28 02:00:00+07:00,30.76,34.79,61.03,17,81,603.74
2021-02-28 03:00:00+07:00,26.81,29.97,52.75,17,81,567.59
2021-02-28 04:00:00+07:00,32.13,36.44,63.63,17.12,81.36,603.65
2021-02-28 05:00:00+07:00,37.31,43.69,76.69,17,81,653.77
2021-02-28 06:00:00+07:00,47.07,56.07,102,17.12,81.35,712.73
2021-02-28 07:00:00+07:00,50.59,63.06,114.24,17.25,81.53,809.02
2021-02-28 08:00:00+07:00,32.21,40.23,73.2,17.39,81.88,604.15
2021-02-28 09:00:00+07:00,45.73,53.11,94.08,17.3,81.71,715.01
2021-02-28 10:00:00+07:00,40.97,47.97,85.72,18.09,81.53,668.04
2021-02-28 11:00:00+07:00,31.58,33.7,58.06,18.39,82.45,603.54
2021-02-28 12:00:00+07:00,30.72,33.07,58.25,18.24,81.91,569.91
2021-02-28 13:00:00+07:00,56.53,65.76,118.24,18.19,81.72,844.92
2021-02-28 14:00:00+07:00,41.58,50.57,89.61,18.29,82.07,707.62
2021-02-28 15:00:00+07:00,50.24,59.94,107.7,18.24,81.89,779.17
2021-02-28 16:00:00+07:00,59.4,69.78,124.43,18.05,81.18,857.06
2021-02-28 17:00:00+07:00,45.05,51.53,91.27,18.09,81.35,699.22
2021-02-28 18:00:00+07:00,51.78,59.39,105.46,18.37,81.18,771.75
2021-02-28 19:00:00+07:00,29.75,32.13,56.38,19.08,81.54,588.27
2021-02-28 20:00:00+07:00,27.94,30.63,53.38,19.07,81.35,573.72
2021-02-28 21:00:00+07:00,26.97,29.79,51.06,19.04,81.18,574.51
2021-02-28 22:00:00+07:00,27.74,29.26,50.74,19.11,81.54,562.98
2021-02-28 23:00:00+07:00,23.15,24.4,42.88,19.04,81.18,553.33
2021-03-01 00:00:00+07:00,25.5,29.38,52.63,19.14,81.71,567.72
2021-03-01 01:00:00+07:00,44.24,53.12,97.76,19.11,81.53,732.56
2021-03-01 02:00:00+07:00,31.59,38.24,70.41,19.04,81.18,632.79
2021-03-01 03:00:00+07:00,23.44,28.38,51.13,19.04,81.18,560.01
2021-03-01 04:00:00+07:00,28.04,35.55,66.34,19.04,81.18,612.19
2021-03-01 05:00:00+07:00,29.76,36.27,67.17,19.07,81.36,594.38
2021-03-01 06:00:00+07:00,30.88,34.76,61.82,19.04,81.18,607.07
2021-03-01 07:00:00+07:00,25.33,28.6,51.35,19.04,81.18,563.57
2021-03-01 08:00:00+07:00,27.81,31.5,56.5,19.04,81.18,593.9
2021-03-01 09:00:00+07:00,29.13,34.15,61.53,19.11,81.54,550.29
2021-03-01 10:00:00+07:00,30.69,33.46,58.85,19.04,81.18,558.65
2021-03-01 11:00:00+07:00,35.18,39.09,69.73,19.07,81.37,568.56
2021-03-01 12:00:00+07:00,37.71,41.61,73.47,19.5,81,593.14
2021-03-01 13:00:00+07:00,34.4,38.4,66.02,20.07,81.54,564.73
2021-03-01 14:00:00+07:00,34.64,37.58,64.29,20.1,81.75,570.36
2021-03-01 15:00:00+07:00,39.17,41.45,71.6,20.78,81.79,619.97
2021-03-01 16:00:00+07:00,38.76,42.16,73.16,21.09,82.3,562.86
2021-03-01 17:00:00+07:00,34.2,37.39,65.31,21.1,82.43,598.87
2021-03-01 18:00:00+07:00,37.13,40.13,68.06,20.62,82.36,582.69
2021-03-01 19:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-01 20:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-01 21:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-01 22:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-01 23:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 00:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 01:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 02:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 03:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 04:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 05:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 06:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 07:00:00+07:00,N/A,N/A,N/A,N/A,N/A,N/A
2021-03-02 08:00:00+07:00,12.73,10.93,18.27,19.04,81.19,473.24
2021-03-02 09:00:00+07:00,12,10.1,16.8,19.15,81.76,459.75
2021-03-02 10:00:00+07:00,11.83,10.17,16.67,19.04,81.18,462.86
2021-03-02 11:00:00+07:00,11.71,9.56,15.98,19.04,81.18,460.15
2021-03-02 12:00:00+07:00,11.48,9.5,14.84,19.07,81.37,459.2
2021-03-02 13:00:00+07:00,12.87,10.6,17.71,19.13,81.56,466.44
2021-03-02 14:00:00+07:00,14.55,12.36,20.82,19.65,81.54,468
2021-03-02 15:00:00+07:00,17.59,15.7,26.41,19.96,81.21,493.1
2021-03-02 16:00:00+07:00,23.33,23,38.67,19.24,81.2,504.85
2021-03-02 17:00:00+07:00,21.71,20.36,35.29,19,81,519.73
2021-03-02 18:00:00+07:00,28,27.84,48.37,19.14,81.71,530.4
2021-03-02 19:00:00+07:00,30.99,32.06,53.63,19.11,81.54,584.14
2021-03-02 20:00:00+07:00,33.52,34.14,59.56,19.14,81.71,587.51
2021-03-02 21:00:00+07:00,36.06,37.45,64.24,19.07,81.36,624.24
2021-03-02 22:00:00+07:00,42.7,46.07,80.32,19.11,81.55,638.09
2021-03-02 23:00:00+07:00,39.08,41.8,73.85,19.04,81.18,642.4
2021-03-03 00:00:00+07:00,36.38,42.35,76.68,19.07,81.35,651.93
2021-03-03 01:00:00+07:00,33.09,38.55,70.55,19.04,81.18,626.48
2021-03-03 02:00:00+07:00,41.76,49.41,87.82,19.07,81.36,705.12
2021-03-03 03:00:00+07:00,46.63,55.76,102.85,19.07,81.35,746.85
2021-03-03 04:00:00+07:00,41.53,51.67,95.67,19.18,81.88,683.24
2021-03-03 05:00:00+07:00,66.24,75.29,135.88,19.07,81.35,904.4
2021-03-03 06:00:00+07:00,55.69,65.13,116.87,19.11,81.54,815.27
2021-03-03 07:00:00+07:00,56.94,66.84,120.97,19.15,81.74,824.49
2021-03-03 08:00:00+07:00,55.94,67.09,121.72,19.11,81.54,834
2021-03-03 09:00:00+07:00,55.32,66.83,119.94,19.04,81.18,726.4
2021-03-03 10:00:00+07:00,56.5,67.75,120.13,19,81,657.81
2021-03-03 11:00:00+07:00,45.09,51.27,90.64,19.08,81.39,638.77
2021-03-03 12:00:00+07:00,45.93,54.33,98.27,19,81,540.97
2021-03-03 13:00:00+07:00,39.45,43.91,77,19.04,81.18,591.24
2021-03-03 14:00:00+07:00,49.46,56.12,98.49,18.84,81.75,637
2021-03-03 15:00:00+07:00,54.35,62.49,111.96,18.29,82.08,715.3
2021-03-03 16:00:00+07:00,55.82,64.45,115.14,18.24,81.9,727.36
2021-03-03 17:00:00+07:00,50.27,57.45,103.09,18.1,81.36,652.99
2021-03-03 18:00:00+07:00,46.79,51.96,90.83,18.14,81.54,654.54
2021-03-03 19:00:00+07:00,47.06,52.94,93.17,18.1,81.36,702.93
2021-03-03 20:00:00+07:00,50.59,56.71,99.71,18.1,81.36,758.18
2021-03-03 21:00:00+07:00,48.15,51.85,91.3,18.15,81.55,691.29
2021-03-03 22:00:00+07:00,44.64,46.76,81.61,18.29,82.1,682.5
2021-03-03 23:00:00+07:00,44.18,44.94,77.94,18.19,81.71,665.65
2021-03-04 00:00:00+07:00,41.85,42.91,73.18,17.13,81.37,655.35
2021-03-04 01:00:00+07:00,43.82,45.06,76.94,17,81,664.85
2021-03-04 02:00:00+07:00,50.41,55.3,99.11,17,81,738.66
2021-03-04 03:00:00+07:00,56.85,66.61,120.67,17,81,825.57
2021-03-04 04:00:00+07:00,51.95,58.4,101.57,17,81,738.02
2021-03-04 05:00:00+07:00,48.51,53.65,95.16,17,81,708.32
2021-03-04 06:00:00+07:00,47.5,51.69,90.75,17.12,81.35,697.14
2021-03-04 07:00:00+07:00,42.63,45.38,78.62,17.12,81.36,681.24
2021-03-04 08:00:00+07:00,38.48,40.03,69.38,17.12,81.35,613.08
2021-03-04 09:00:00+07:00,31.4,31.2,54.3,17.76,82.28,521.39
2021-03-04 10:00:00+07:00,27.25,26.42,44.5,18.23,82.27,518.52
2021-03-04 11:00:00+07:00,41.54,43,74,18.1,81.36,619.01
2021-03-04 12:00:00+07:00,43.94,51.29,91.18,18,81,580.4
2021-03-04 13:00:00+07:00,46.23,56.71,101.74,18.44,82.65,735.6
2021-03-04 14:00:00+07:00,43.63,53.75,96,18.24,81.89,578.1
2021-03-04 15:00:00+07:00,46.18,60.04,111.72,18.2,81.73,702.72
2021-03-04 16:00:00+07:00,49.54,61.91,113.63,18.21,81.77,641.08
2021-03-04 17:00:00+07:00,53.77,67.79,120.58,18.29,82.07,693.54
2021-03-04 18:00:00+07:00,57.63,73.63,133.59,18.35,82.3,822.78
2021-03-04 19:00:00+07:00,55.64,72.85,136.09,18.14,81.54,885.65
2021-03-04 20:00:00+07:00,58.07,77.07,141.47,18.14,81.54,884.58
2021-03-04 21:00:00+07:00,52.35,68.55,126.71,18.24,81.9,826.64
2021-03-04 22:00:00+07:00,27.58,33,59.48,18.1,81.37,591.38
2021-03-04 23:00:00+07:00,25.78,30.67,53.31,18.05,81.18,579.14
2021-03-05 00:00:00+07:00,24.94,28.94,51.13,18.09,81.35,563.54
2021-03-05 01:00:00+07:00,20.67,23.31,40.15,18.05,81.18,537.79
2021-03-05 02:00:00+07:00,20.21,22.54,38.81,18,81,534.21
2021-03-05 03:00:00+07:00,20.78,23.33,39.79,18.1,81.36,537.76
2021-03-05 04:00:00+07:00,24.42,27.7,46.95,18.09,81.35,554.81
2021-03-05 05:00:00+07:00,24.37,29.95,52.79,18.05,81.18,581.3
2021-03-05 06:00:00+07:00,26.51,32.55,57.79,18.05,81.18,591.8
2021-03-05 07:00:00+07:00,28.94,38.06,68.76,18.62,81,631.61
2021-03-05 08:00:00+07:00,29.76,39.76,75.4,19.07,81.36,654.35
2021-03-05 09:00:00+07:00,35.87,44.98,80.8,19.08,81.38,609.2
2021-03-05 10:00:00+07:00,42.19,51.51,94.81,19.07,81.37,631.41
2021-03-05 11:00:00+07:00,44.24,55.16,101.24,19.04,81.19,685.14
2021-03-05 12:00:00+07:00,47.87,60.02,109.56,19.08,81.39,709.32
2021-03-05 13:00:00+07:00,44.62,61.89,114.7,19.14,81.72,692.13
2021-03-05 14:00:00+07:00,43.75,57.92,106.83,19.87,81.37,675.79
2021-03-05 15:00:00+07:00,34.3,47.47,86.43,20.03,81.19,582.24
2021-03-05 16:00:00+07:00,31.81,40.63,72.61,20.12,81.91,609.39
2021-03-05 17:00:00+07:00,34.52,44.9,82.81,20.07,81.55,592.38
2021-03-05 18:00:00+07:00,37.29,47.29,89.64,20.02,81.18,661.07
2021-03-05 19:00:00+07:00,34.59,45.25,83.06,20.09,81.71,665.89
2021-03-05 20:00:00+07:00,36.38,46.63,83.56,20.1,81.71,672.27
2021-03-05 21:00:00+07:00,35.85,44.43,79.75,20.07,81.55,656.77
2021-03-05 22:00:00+07:00,31.3,38.9,69,20.1,81.73,644.8
2021-03-05 23:00:00+07:00,30.23,38.21,69,20.12,81.9,613.04
2021-03-06 00:00:00+07:00,28.64,35.33,62.18,20.07,81.54,574.94
2021-03-06 01:00:00+07:00,31.87,39.54,70.75,20.17,82.25,634.45
2021-03-06 02:00:00+07:00,39.14,48.81,88.29,20.07,81.54,679.08
2021-03-06 03:00:00+07:00,43.86,52,93.11,20.12,81.89,699.92
2021-03-06 04:00:00+07:00,41.63,47.75,83.75,19.61,81.89,679.83
2021-03-06 05:00:00+07:00,36.71,45.24,82.29,19.21,82.06,673.66
2021-03-06 06:00:00+07:00,39.87,50.33,91.6,19.04,81.18,676.29
2021-03-06 07:00:00+07:00,42.46,54,97.38,19.15,81.73,728.15
2021-03-06 08:00:00+07:00,41.63,49.79,89.57,19.58,82.07,702.99
2021-03-06 09:00:00+07:00,49.03,59.31,105.75,20.1,81.71,770.36
2021-03-06 10:00:00+07:00,51.24,60.24,105.36,20.82,81.91,780.41
2021-03-06 11:00:00+07:00,42.18,47.12,81.94,21.65,81.71,680.81
2021-03-06 12:00:00+07:00,38.33,41.82,72.25,22,81.71,642.63
2021-03-06 13:00:00+07:00,34.48,37.25,64.22,22.58,81.36,614.86
2021-03-06 14:00:00+07:00,33.56,36.66,63.2,23,81,588.92
2021-03-06 15:00:00+07:00,43.7,50.24,86.21,22.95,81.72,697.9
2021-03-06 16:00:00+07:00,44.82,56.29,102.47,23,81,764.36
2021-03-06 17:00:00+07:00,44.13,58,106.44,22.44,81,748.62
2021-03-06 18:00:00+07:00,136.18,193.53,373.41,22,81.35,7113.6
2021-03-06 19:00:00+07:00,30.15,33.46,58.12,21.87,82.43,594.95
2021-03-06 20:00:00+07:00,23.51,25.6,44.22,21.14,82.61,550.17
2021-03-06 21:00:00+07:00,22.66,26.38,46.52,21.08,82.27,537.92
2021-03-06 22:00:00+07:00,25.69,30.19,53.06,21.05,81.71,576.67
2021-03-06 23:00:00+07:00,27.35,32.59,57.24,21.08,82.24,591.52
2021-03-07 00:00:00+07:00,26.54,31.01,54.13,21.06,81.89,580.32
2021-03-07 01:00:00+07:00,31.66,37.12,66.12,21.07,82.07,594.12
2021-03-07 02:00:00+07:00,27.88,32.71,57.9,21.08,82.25,569.23
2021-03-07 03:00:00+07:00,25.79,29.75,51.11,21.07,82.07,561.76
2021-03-07 04:00:00+07:00,37.22,44.3,79.25,21.08,82.27,669.54
2021-03-07 05:00:00+07:00,43.69,50.25,87.13,21.07,82.06,682.25
2021-03-07 06:00:00+07:00,37.94,41.13,71.81,20.4,81.88,628.31
2021-03-07 07:00:00+07:00,31.64,35.16,60.97,20.07,81.54,601.69
2021-03-07 08:00:00+07:00,33.31,37.1,63.93,20.05,81.36,612.54
2021-03-07 09:00:00+07:00,32.01,35.13,61.37,20.05,81.36,603.67
2021-03-07 10:00:00+07:00,29.64,31.93,56.76,20.12,81.89,585.98
2021-03-07 11:00:00+07:00,31.41,35.41,62.65,20.19,82.43,614.63
2021-03-07 12:00:00+07:00,33.13,36.44,63.63,20.75,81.71,600.35
2021-03-07 13:00:00+07:00,38.5,42.69,73.44,21.09,82.41,634.09
2021-03-07 14:00:00+07:00,42.4,50.02,86.52,21.54,81.54,678.37
2021-03-07 15:00:00+07:00,40.86,50.36,90.15,22,81.54,668.12
2021-03-07 16:00:00+07:00,39.87,49.52,88.98,22,81.54,680.43
2021-03-07 17:00:00+07:00,43.97,56.1,103.05,21.58,81.54,710.98
2021-03-07 18:00:00+07:00,48.63,62.31,112.5,21.06,81.89,785.06
2021-03-07 19:00:00+07:00,54.84,70.18,129.43,21.08,82.25,863.58
2021-03-07 20:00:00+07:00,34,39.36,68.15,21.08,82.25,592.23
2021-03-07 21:00:00+07:00,28.06,32.82,58.21,21.1,82.43,589.95
2021-03-07 22:00:00+07:00,29.91,36.73,66.42,21.1,82.46,620.41
2021-03-07 23:00:00+07:00,30.31,37.19,67.19,20.38,81.89,614.61
2021-03-08 00:00:00+07:00,31.35,39.76,73.47,20.07,81.53,636.99
2021-03-08 01:00:00+07:00,35.69,45.95,82.58,20,81,655.71
2021-03-08 02:00:00+07:00,36.75,48.37,88.21,20.02,81.18,690.58
2021-03-08 03:00:00+07:00,37.24,51.19,93.7,20.02,81.18,710.74
2021-03-08 04:00:00+07:00,38.21,51.94,99.71,20.07,81.54,705.01
2021-03-08 05:00:00+07:00,38.4,51.4,96.33,20.02,81.18,724.69
2021-03-08 06:00:00+07:00,40.12,55.88,104.59,20.09,81.71,752.18
2021-03-08 07:00:00+07:00,44.21,60.7,116.12,20.1,81.72,805.05
2021-03-08 08:00:00+07:00,47.2,64.78,125.72,20.05,81.35,813.34
2021-03-08 09:00:00+07:00,52.15,69.94,130.94,20.12,81.91,785.7
2021-03-08 10:00:00+07:00,50.21,64.61,117.03,20.15,82.14,680.65
2021-03-08 11:00:00+07:00,43.23,54.15,95.77,20.68,81.71,665.26
2021-03-08 12:00:00+07:00,42.16,53.8,98.06,21.08,82.27,654.07
2021-03-08 13:00:00+07:00,30.72,37.28,67.3,21.1,82.56,611.31
2021-03-08 14:00:00+07:00,29.11,36.78,67.11,21.04,81.56,549.28
2021-03-08 15:00:00+07:00,32.48,44.91,84.52,21.05,81.78,537.78
2021-03-08 16:00:00+07:00,34.6,46.68,86.92,21.09,82.3,636.47
2021-03-08 17:00:00+07:00,36.04,47.45,87.98,21.1,82.45,637.98
2021-03-08 18:00:00+07:00,33.04,42.13,76.83,21.06,81.91,592.93
2021-03-08 19:00:00+07:00,31.35,38.88,70,21.06,81.9,648.88
2021-03-08 20:00:00+07:00,28.84,37.04,66.96,21.07,82.08,627.17
2021-03-08 21:00:00+07:00,27.94,36.15,64.89,21.11,82.65,610.06
2021-03-08 22:00:00+07:00,26.65,33.76,61.06,21.07,82.07,609.04
2021-03-08 23:00:00+07:00,22.94,29.12,52.59,21.04,81.53,573.31
2021-03-09 00:00:00+07:00,19.13,23.69,42.06,21.11,82.61,534.58
2021-03-09 01:00:00+07:00,21.66,27.43,49.45,21.08,82.25,559.67
2021-03-09 02:00:00+07:00,23.02,27.64,49.59,21.07,82.08,558.83
2021-03-09 03:00:00+07:00,21.59,26.06,45.3,21.08,82.27,549.6
2021-03-09 04:00:00+07:00,19.18,21.19,37.24,21.11,82.63,531.78
2021-03-09 05:00:00+07:00,20.65,22.41,39.12,21.11,82.59,533.39
2021-03-09 06:00:00+07:00,21.94,24,42.19,21.07,82.24,537.05
2021-03-09 07:00:00+07:00,24.51,27.32,46.81,21.04,81.71,546.33
2021-03-09 08:00:00+07:00,25.49,29.07,51.19,21.06,81.9,579.33
2021-03-09 09:00:00+07:00,27.95,32.21,54.95,21.04,81.58,544.15
2021-03-09 10:00:00+07:00,27.83,32.75,56.25,21.1,82.48,549.02
2021-03-09 11:00:00+07:00,27.17,32.3,57.17,21.99,81.76,550.49
2021-03-09 12:00:00+07:00,29.41,37.52,67,22,81.18,593.89
2021-03-09 13:00:00+07:00,27.6,34.5,60.2,22.55,81.18,534.37
2021-03-09 14:00:00+07:00,20.96,21.94,38.11,22.98,81.37,502.65
2021-03-09 15:00:00+07:00,16.5,15.93,27,22.99,81.18,492.38
2021-03-09 16:00:00+07:00,13.69,11.77,20.26,22.58,81,457.51
2021-03-09 17:00:00+07:00,18.22,17.37,29.96,22,81.18,494.43
2021-03-09 18:00:00+07:00,19.08,18.5,30.58,22,81.71,494.23
2021-03-09 19:00:00+07:00,19.53,17.94,31.24,22,81.35,512.05
2021-03-09 20:00:00+07:00,18.19,17.42,29.91,22,81.37,494.07
2021-03-09 21:00:00+07:00,18.87,18.42,32.19,21.63,81.91,512.4
2021-03-09 22:00:00+07:00,19.4,20.12,35.49,21.08,82.24,522.26
2021-03-09 23:00:00+07:00,21.7,23.16,40.16,21.1,82.43,534.43
2021-03-10 00:00:00+07:00,19.64,21.19,36.22,21.14,83.14,523.69
2021-03-10 01:00:00+07:00,20.56,21.24,37.06,21.11,82.61,519.21
2021-03-10 02:00:00+07:00,17.3,16.87,28.88,21.12,82.79,501.96
2021-03-10 03:00:00+07:00,16.29,16.35,27.41,21.07,82.07,506.29
2021-03-10 04:00:00+07:00,17.8,19.27,32.8,21.09,82.41,505.42
2021-03-10 05:00:00+07:00,20.59,22.65,39.41,21.08,82.24,533.68
2021-03-10 06:00:00+07:00,23.79,26.58,45.87,21.1,82.43,554.49
2021-03-10 07:00:00+07:00,23.69,27.94,48.69,21.09,82.41,559.24
2021-03-10 08:00:00+07:00,27.63,34.94,62,21.08,82.24,597.84
2021-03-10 09:00:00+07:00,28.67,35.67,63.08,21.07,82.1,557.74
2021-03-10 10:00:00+07:00,27.25,33.92,59.08,21.76,81.91,554.35
2021-03-10 11:00:00+07:00,22.22,25.8,45.02,22.02,81.54,535.12
2021-03-10 12:00:00+07:00,15,14.29,24.14,22.98,81.18,485.52
2021-03-10 13:00:00+07:00,13.69,12.08,20.46,22.99,81.18,478.05
2021-03-10 14:00:00+07:00,14.64,13.49,23.16,22.93,82.3,475.37
2021-03-10 15:00:00+07:00,16.42,16.05,26.56,22.99,81.18,499.76
2021-03-10 16:00:00+07:00,15.24,14.44,24.71,22.99,81.19,468.01
2021-03-10 17:00:00+07:00,16.69,15.24,25.65,23,81,493.96
2021-03-10 18:00:00+07:00,20.07,18.29,30.57,22.23,81,502.79
2021-03-10 19:00:00+07:00,20.59,20.47,34.76,22,81.71,523.07
2021-03-10 20:00:00+07:00,19.1,19.1,33.07,22,81.35,516.58
2021-03-10 21:00:00+07:00,22.15,23.23,41.08,21.99,81.9,535.6
2021-03-10 22:00:00+07:00,19.87,21.26,37.1,21.11,81.56,537.2
2021-03-10 23:00:00+07:00,20.12,22.06,38.82,21.11,82.59,531.38
2021-03-11 00:00:00+07:00,19.47,21.47,37.47,21.06,81.88,527.48
2021-03-11 01:00:00+07:00,19.78,23.91,41.87,21.05,81.71,538.5
2021-03-11 02:00:00+07:00,20.37,24.54,42.58,21.08,82.25,540.33
2021-03-11 03:00:00+07:00,23.46,26.06,45.84,21.08,82.25,542.3
2021-03-11 04:00:00+07:00,23.27,25.21,43.88,21.05,81.73,550.04
2021-03-11 05:00:00+07:00,24,26.24,45.65,21.08,82.24,552.55
2021-03-11 06:00:00+07:00,28.63,31.51,55.6,21.06,81.89,582.29
2021-03-11 07:00:00+07:00,32.64,36.55,65,21.08,82.27,613.89
2021-03-11 08:00:00+07:00,32.3,38.82,68.37,21.07,82.07,629.58
2021-03-11 09:00:00+07:00,25.75,29.72,51.91,21.1,81.89,572.55
2021-03-11 10:00:00+07:00,24.13,26,46.67,22,81.53,539.98
2021-03-11 11:00:00+07:00,25.6,28,47.87,22,81.18,547.42
2021-03-11 12:00:00+07:00,24.41,26.76,46.83,22,81.54,555.36
2021-03-11 13:00:00+07:00,21.94,24.12,41.03,22,81.54,539.35
2021-03-11 14:00:00+07:00,23.4,25.9,45.17,22,81.36,543.2
2021-03-11 15:00:00+07:00,21.04,21.67,36.87,22.93,81,526.71
2021-03-11 16:00:00+07:00,18.94,19.35,32.82,22.98,81.36,523.31
2021-03-11 17:00:00+07:00,16.94,17.06,29.06,22.68,81.35,507.51
2021-03-11 18:00:00+07:00,19.94,19.8,33.8,22,81.35,516.46
2021-03-11 19:00:00+07:00,24,24.25,42.76,22,81.71,537.79
2021-03-11 20:00:00+07:00,27.47,28.79,49.32,22,81.72,564.78
2021-03-11 21:00:00+07:00,32.4,35.82,61.96,22,81.72,614.8
2021-03-11 22:00:00+07:00,30.18,37.27,66.94,21.94,81.71,618.06
2021-03-11 23:00:00+07:00,28.71,35,62.19,21.07,81.89,591.49
2021-03-12 00:00:00+07:00,24.88,32.58,58.33,21.06,81.89,588.01
2021-03-12 01:00:00+07:00,19.85,25.28,44.18,21.12,82.79,545.36
2021-03-12 02:00:00+07:00,17.22,19.22,32.88,21.11,82.61,503.08
2021-03-12 03:00:00+07:00,15.75,18.31,32.19,21.05,81.71,512.25
2021-03-12 04:00:00+07:00,18.81,22.25,39.75,21.11,82.59,526.15
2021-03-12 05:00:00+07:00,18.06,20,35.13,21.13,82.94,515.64
2021-03-12 06:00:00+07:00,16.46,18.3,31.76,21.08,82.25,511.29
2021-03-12 07:00:00+07:00,20.8,25.36,46.14,21.04,81.54,551.57
2021-03-12 08:00:00+07:00,25.97,32.75,59.16,21.05,81.71,583.92
2021-03-12 09:00:00+07:00,30.16,36.62,65.48,21.04,81.54,603.38
2021-03-12 10:00:00+07:00,35.59,45.88,83.41,21.86,81.89,685.25
2021-03-12 11:00:00+07:00,32.38,41.31,74.06,22,81.35,632.84
2021-03-12 12:00:00+07:00,25.87,30.02,53.1,22.37,81,563.13
2021-03-12 13:00:00+07:00,19.29,20.26,34.29,22.98,81.37,523.82
2021-03-12 14:00:00+07:00,20.35,20.58,35.39,23.86,81.54,513.3
2021-03-12 15:00:00+07:00,22.5,24.69,42.44,23.9,81.71,542.4
2021-03-12 16:00:00+07:00,28.81,32.16,56.31,23.76,81.54,583.69
2021-03-12 17:00:00+07:00,33.69,37.44,67,22.96,81.53,609.33
2021-03-12 18:00:00+07:00,59.21,74.13,136.71,22.98,81.36,1095.56
2021-03-12 19:00:00+07:00,40.27,47.31,84.25,22.7,81.54,681.83
2021-03-12 20:00:00+07:00,35.45,42.15,76.23,22,81.18,647.45
2021-03-12 21:00:00+07:00,32.56,40.43,72.13,22,81.36,632.31
2021-03-12 22:00:00+07:00,29.82,40.76,74.41,21.49,82.24,642.12
2021-03-12 23:00:00+07:00,27.88,36.65,66.18,21.11,82.59,614.8
2021-03-13 00:00:00+07:00,26.55,35.04,65.64,21.07,82.07,574.26
2021-03-13 01:00:00+07:00,23.88,31.03,56.33,21.12,82.79,579.58
2021-03-13 02:00:00+07:00,22.34,29.12,53.79,21.07,82.07,569.81
2021-03-13 03:00:00+07:00,20.39,27.1,49.49,21.11,82.61,541.8
2021-03-13 04:00:00+07:00,19.94,24.88,44.63,21.07,82.07,546.13
2021-03-13 05:00:00+07:00,21.08,24.39,42.41,21.08,82.24,536.38
2021-03-13 06:00:00+07:00,51.37,60.84,109.53,21.09,82.41,898.78
2021-03-13 07:00:00+07:00,16.9,17.4,29.99,21.07,82.07,507.3
2021-03-13 08:00:00+07:00,20.53,22.1,39.03,21.07,82.07,520.94
